<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20150219,00:00:00,927.1500000,927.2000000,888.1500000,906.5100000,0
RI.RTSI,D,20150220,00:00:00,912.9300000,923.6100000,902.0200000,910.4200000,0
RI.RTSI,D,20150224,00:00:00,897.1200000,898.0400000,869.9100000,888.6900000,0
RI.RTSI,D,20150225,00:00:00,888.2600000,892.0600000,875.6900000,883.8800000,0
RI.RTSI,D,20150226,00:00:00,897.5900000,921.7800000,897.5900000,911.9800000,0
RI.RTSI,D,20150227,00:00:00,905.0600000,912.2500000,885.1100000,896.6300000,0
RI.RTSI,D,20150302,00:00:00,901.6200000,907.2100000,892.2300000,903.5600000,0
RI.RTSI,D,20150303,00:00:00,899.0000000,925.7300000,894.0900000,917.0500000,0
RI.RTSI,D,20150304,00:00:00,918.2900000,924.8600000,888.2700000,889.6800000,0
RI.RTSI,D,20150305,00:00:00,896.3800000,920.4400000,889.8300000,912.3800000,0
RI.RTSI,D,20150306,00:00:00,913.1200000,933.6500000,903.4500000,903.4500000,0
RI.RTSI,D,20150310,00:00:00,896.1300000,896.7300000,845.3600000,845.3600000,0
RI.RTSI,D,20150311,00:00:00,842.6000000,859.2600000,835.7000000,847.9800000,0
RI.RTSI,D,20150312,00:00:00,855.7400000,871.1000000,855.7400000,859.2600000,0
RI.RTSI,D,20150313,00:00:00,856.8000000,858.6500000,830.9900000,833.5700000,0
RI.RTSI,D,20150316,00:00:00,825.1300000,830.8600000,811.4100000,812.8800000,0
RI.RTSI,D,20150317,00:00:00,816.1200000,831.4800000,816.1200000,822.7600000,0
RI.RTSI,D,20150318,00:00:00,828.1800000,845.8500000,828.1800000,841.0500000,0
RI.RTSI,D,20150319,00:00:00,873.5200000,873.5200000,843.5500000,847.9900000,0
RI.RTSI,D,20150320,00:00:00,842.2200000,868.3200000,839.2600000,862.1400000,0
RI.RTSI,D,20150323,00:00:00,868.5600000,871.8700000,853.9200000,859.1400000,0
RI.RTSI,D,20150324,00:00:00,859.3400000,882.9800000,851.8800000,880.2800000,0
RI.RTSI,D,20150325,00:00:00,882.9100000,897.0100000,877.3700000,882.0700000,0
RI.RTSI,D,20150326,00:00:00,889.6600000,911.3500000,867.3900000,868.6200000,0
RI.RTSI,D,20150327,00:00:00,870.2000000,871.8100000,856.4400000,856.4400000,0
RI.RTSI,D,20150330,00:00:00,855.8400000,880.5000000,851.1700000,878.9400000,0
RI.RTSI,D,20150331,00:00:00,881.1200000,888.4400000,871.3300000,880.4200000,0
RI.RTSI,D,20150401,00:00:00,878.5600000,910.4100000,872.0300000,910.4100000,0
RI.RTSI,D,20150402,00:00:00,908.8300000,935.2800000,908.1600000,933.5800000,0
RI.RTSI,D,20150403,00:00:00,934.8800000,943.3900000,925.7900000,930.1200000,0
RI.RTSI,D,20150406,00:00:00,934.3000000,971.0800000,934.3000000,971.0800000,0
RI.RTSI,D,20150407,00:00:00,967.5000000,975.3200000,955.0600000,971.2400000,0
RI.RTSI,D,20150408,00:00:00,969.4400000,991.0600000,968.1000000,988.3000000,0
RI.RTSI,D,20150409,00:00:00,987.1600000,1008.4000000,985.5300000,1003.4200000,0
RI.RTSI,D,20150410,00:00:00,1008.1600000,1034.3600000,988.0100000,999.3800000,0
RI.RTSI,D,20150413,00:00:00,984.7100000,1018.5200000,980.2400000,1004.6200000,0
RI.RTSI,D,20150414,00:00:00,1011.0800000,1017.6400000,996.5500000,1015.5100000,0
RI.RTSI,D,20150415,00:00:00,1017.6100000,1053.3100000,1017.6100000,1052.3300000,0
RI.RTSI,D,20150416,00:00:00,1060.6000000,1066.6800000,1043.0500000,1061.6000000,0
RI.RTSI,D,20150417,00:00:00,1065.3700000,1067.8500000,998.9600000,998.9600000,0
RI.RTSI,D,20150420,00:00:00,1004.9700000,1025.1000000,982.5500000,995.7000000,0
RI.RTSI,D,20150421,00:00:00,995.2400000,1007.6900000,986.9800000,1007.6900000,0
RI.RTSI,D,20150422,00:00:00,1004.8000000,1007.3200000,992.5000000,1004.0000000,0
RI.RTSI,D,20150423,00:00:00,1009.1900000,1033.3300000,995.5500000,1028.4700000,0
RI.RTSI,D,20150424,00:00:00,1030.0900000,1054.2100000,1025.0700000,1037.5200000,0
RI.RTSI,D,20150427,00:00:00,1041.0800000,1046.9900000,1020.0300000,1022.7800000,0
RI.RTSI,D,20150428,00:00:00,1016.9400000,1030.8300000,1004.1300000,1029.7100000,0
RI.RTSI,D,20150429,00:00:00,1027.7400000,1038.7300000,1019.2900000,1031.7800000,0
RI.RTSI,D,20150430,00:00:00,1031.9800000,1036.4200000,1016.8800000,1029.3100000,0
RI.RTSI,D,20150505,00:00:00,1033.0700000,1073.6000000,1023.5700000,1072.9300000,0
RI.RTSI,D,20150506,00:00:00,1074.1900000,1087.3500000,1063.6400000,1066.1900000,0
RI.RTSI,D,20150507,00:00:00,1054.2900000,1067.1900000,1045.7900000,1060.7300000,0
RI.RTSI,D,20150508,00:00:00,1054.2000000,1059.6600000,1041.7400000,1059.5200000,0
RI.RTSI,D,20150512,00:00:00,1056.8600000,1070.1900000,1049.7800000,1070.1900000,0
RI.RTSI,D,20150513,00:00:00,1076.6800000,1092.4400000,1073.2200000,1082.2100000,0
RI.RTSI,D,20150514,00:00:00,1075.0500000,1075.0500000,1052.1400000,1054.9000000,0
RI.RTSI,D,20150515,00:00:00,1060.8800000,1075.3500000,1056.2200000,1074.7300000,0
RI.RTSI,D,20150518,00:00:00,1080.2800000,1089.5100000,1074.6500000,1075.4700000,0
RI.RTSI,D,20150519,00:00:00,1075.5000000,1080.1600000,1046.0100000,1057.6000000,0
RI.RTSI,D,20150520,00:00:00,1056.3800000,1056.3800000,1027.2500000,1031.9700000,0
RI.RTSI,D,20150521,00:00:00,1036.0600000,1051.7100000,1030.4600000,1047.4700000,0
RI.RTSI,D,20150522,00:00:00,1046.5200000,1052.7900000,1041.6700000,1051.2100000,0
RI.RTSI,D,20150525,00:00:00,1048.8800000,1053.6900000,1034.7500000,1041.5800000,0
RI.RTSI,D,20150526,00:00:00,1045.5000000,1045.7000000,1023.6500000,1025.1600000,0
RI.RTSI,D,20150527,00:00:00,1022.2100000,1026.3800000,1000.4500000,1012.2100000,0
RI.RTSI,D,20150528,00:00:00,1005.3300000,1011.6000000,989.5600000,990.8700000,0
RI.RTSI,D,20150529,00:00:00,994.1200000,1009.1100000,968.8100000,968.8100000,0
RI.RTSI,D,20150601,00:00:00,978.6800000,979.2300000,953.8800000,953.8800000,0
RI.RTSI,D,20150602,00:00:00,955.0900000,978.6700000,951.1000000,973.4500000,0
RI.RTSI,D,20150603,00:00:00,981.5500000,982.6900000,943.3500000,947.2800000,0
RI.RTSI,D,20150604,00:00:00,948.0500000,948.0500000,920.6000000,920.6000000,30688
RI.RTSI,D,20150605,00:00:00,916.3600000,930.9200000,904.8200000,922.6700000,0
RI.RTSI,D,20150608,00:00:00,928.3600000,940.1200000,918.9000000,923.2300000,24174740
RI.RTSI,D,20150609,00:00:00,926.2600000,943.7900000,919.9300000,943.5400000,0
RI.RTSI,D,20150610,00:00:00,944.4100000,968.4400000,944.4100000,958.9700000,71644488
RI.RTSI,D,20150611,00:00:00,957.9600000,959.9600000,942.3600000,950.3800000,2646338871
RI.RTSI,D,20150615,00:00:00,946.9400000,958.9300000,936.4200000,957.3800000,2445526652
RI.RTSI,D,20150616,00:00:00,958.2400000,978.2900000,958.2400000,978.2900000,2636314026
RI.RTSI,D,20150617,00:00:00,978.1600000,979.8600000,966.5500000,966.5500000,2607078249
RI.RTSI,D,20150618,00:00:00,976.5700000,989.8700000,973.9600000,981.8200000,2577815071
RI.RTSI,D,20150619,00:00:00,980.2600000,980.5400000,960.7700000,966.9000000,2601278186
RI.RTSI,D,20150622,00:00:00,969.9800000,988.4000000,969.9800000,978.8500000,2619920186
RI.RTSI,D,20150623,00:00:00,977.8000000,979.7400000,957.3100000,964.3200000,2545674711
RI.RTSI,D,20150624,00:00:00,969.0600000,974.6300000,949.4200000,951.4500000,2553629374
RI.RTSI,D,20150625,00:00:00,951.7700000,956.8600000,941.3200000,941.3200000,2497235397
RI.RTSI,D,20150626,00:00:00,940.1300000,944.2300000,933.7500000,943.0100000,2603174281
RI.RTSI,D,20150629,00:00:00,936.4500000,936.6000000,921.7400000,928.0300000,2487304457
RI.RTSI,D,20150630,00:00:00,925.1700000,939.9300000,916.0600000,939.9300000,2635709447
RI.RTSI,D,20150701,00:00:00,940.6800000,945.0400000,927.5900000,930.6600000,2596852825
RI.RTSI,D,20150702,00:00:00,927.5500000,936.1600000,923.5400000,932.0400000,2509352778
RI.RTSI,D,20150703,00:00:00,931.7000000,932.7800000,918.4500000,919.6100000,2407751019
RI.RTSI,D,20150706,00:00:00,914.1500000,914.1500000,899.0400000,902.8800000,2585823048
RI.RTSI,D,20150707,00:00:00,899.8400000,899.8400000,878.3800000,885.7800000,2637616997
RI.RTSI,D,20150708,00:00:00,894.8300000,894.8300000,868.0200000,875.6700000,2753504954
RI.RTSI,D,20150709,00:00:00,876.3000000,896.2800000,876.3000000,889.7600000,2577114554
RI.RTSI,D,20150710,00:00:00,890.9500000,906.5300000,890.9500000,905.2000000,2605394321
RI.RTSI,D,20150713,00:00:00,903.1100000,915.4700000,897.9800000,915.4700000,2793268660
RI.RTSI,D,20150714,00:00:00,914.4800000,919.7900000,899.0900000,919.7900000,2714597193
RI.RTSI,D,20150715,00:00:00,909.7100000,914.9100000,904.1200000,909.4500000,2634383281
RI.RTSI,D,20150716,00:00:00,907.8000000,920.0100000,905.7000000,919.8100000,2500221202
RI.RTSI,D,20150717,00:00:00,915.2900000,919.9300000,908.4600000,912.4400000,2533704969
RI.RTSI,D,20150720,00:00:00,913.1400000,915.8500000,894.7400000,900.6500000,2537802232
RI.RTSI,D,20150721,00:00:00,899.4600000,909.4100000,893.9300000,905.3300000,2586993179
RI.RTSI,D,20150722,00:00:00,902.4800000,902.6900000,893.2800000,901.7600000,2612102284
RI.RTSI,D,20150723,00:00:00,896.0400000,896.6400000,883.6300000,884.4700000,2542934530
RI.RTSI,D,20150724,00:00:00,882.0000000,882.0000000,856.1900000,859.1200000,2639816038
RI.RTSI,D,20150727,00:00:00,859.2300000,860.4200000,833.1000000,840.3700000,2746386786
RI.RTSI,D,20150728,00:00:00,837.7700000,845.4600000,826.4400000,839.2500000,2749245165
RI.RTSI,D,20150729,00:00:00,843.0000000,867.7400000,841.8400000,865.8400000,2644845699
RI.RTSI,D,20150730,00:00:00,868.1900000,875.1000000,856.8600000,867.7400000,2593946872
RI.RTSI,D,20150731,00:00:00,863.8400000,863.8400000,841.4200000,858.8200000,2770186427
RI.RTSI,D,20150803,00:00:00,849.6000000,849.6000000,828.5500000,834.8900000,2590306112
RI.RTSI,D,20150804,00:00:00,828.7700000,843.7200000,823.9600000,837.4300000,2593549625
RI.RTSI,D,20150805,00:00:00,838.2500000,851.6000000,833.9100000,843.9000000,2651340863
RI.RTSI,D,20150806,00:00:00,839.7600000,840.2500000,818.9700000,820.4300000,2639050877
RI.RTSI,D,20150807,00:00:00,824.6200000,835.1300000,822.9500000,832.4700000,2513255023
RI.RTSI,D,20150810,00:00:00,832.1100000,848.0800000,817.6300000,848.0800000,2550495272
RI.RTSI,D,20150811,00:00:00,851.6200000,859.8200000,829.0800000,830.3300000,2633546935
RI.RTSI,D,20150812,00:00:00,829.9900000,832.1800000,813.3900000,831.5700000,2581697365
RI.RTSI,D,20150813,00:00:00,833.8800000,843.2500000,819.2400000,828.9300000,2548763170
RI.RTSI,D,20150814,00:00:00,828.1800000,838.2100000,824.3200000,835.1700000,2545519214
RI.RTSI,D,20150817,00:00:00,828.5300000,828.5300000,816.4900000,825.1200000,2541224056
RI.RTSI,D,20150818,00:00:00,824.1700000,824.1700000,807.7100000,809.6400000,2490073620
RI.RTSI,D,20150819,00:00:00,808.8000000,817.8800000,791.5800000,794.1900000,2558207915
RI.RTSI,D,20150820,00:00:00,790.7400000,795.5100000,782.0600000,795.5100000,2608906750
RI.RTSI,D,20150821,00:00:00,788.5600000,788.5600000,762.3800000,762.3800000,2598863612
RI.RTSI,D,20150824,00:00:00,747.9700000,747.9700000,708.2500000,724.7300000,2925158276
RI.RTSI,D,20150825,00:00:00,728.8800000,771.2200000,728.5700000,758.4600000,2694393940
RI.RTSI,D,20150826,00:00:00,755.1500000,759.3500000,741.4700000,754.6100000,2618480675
RI.RTSI,D,20150827,00:00:00,762.3900000,808.4000000,762.3900000,804.8600000,2685412399
RI.RTSI,D,20150828,00:00:00,811.8600000,832.2300000,793.3400000,829.9500000,2741351812
RI.RTSI,D,20150831,00:00:00,826.6500000,833.6000000,800.4400000,833.6000000,2606228057
RI.RTSI,D,20150901,00:00:00,844.6000000,845.2000000,801.2700000,805.0600000,2701316189
RI.RTSI,D,20150902,00:00:00,799.6700000,811.0700000,784.6800000,789.3900000,2622593812
RI.RTSI,D,20150903,00:00:00,798.8800000,815.7100000,791.9000000,805.2300000,2574412976
RI.RTSI,D,20150904,00:00:00,801.1400000,801.1400000,787.8300000,793.6500000,2478876031
RI.RTSI,D,20150907,00:00:00,787.1200000,788.6100000,775.0600000,776.1700000,2375449138
RI.RTSI,D,20150908,00:00:00,779.0900000,797.5400000,779.0900000,793.9900000,2440278719
RI.RTSI,D,20150909,00:00:00,799.3000000,808.4200000,796.4700000,796.6900000,2523023806
RI.RTSI,D,20150910,00:00:00,789.4700000,801.5700000,785.8500000,800.4900000,2526242405
RI.RTSI,D,20150911,00:00:00,800.8400000,801.9100000,791.7100000,799.1000000,2442222413
RI.RTSI,D,20150914,00:00:00,797.2400000,811.9900000,796.8100000,808.6100000,2486959162
RI.RTSI,D,20150915,00:00:00,807.3400000,813.6400000,805.2800000,807.5200000,2486538092
RI.RTSI,D,20150916,00:00:00,811.4200000,840.0800000,780.7100000,837.3900000,4795740197
RI.RTSI,D,20150917,00:00:00,836.4500000,837.8200000,823.1300000,823.1300000,2496265217
RI.RTSI,D,20150918,00:00:00,835.0700000,835.0700000,812.0200000,816.5600000,2655671092
RI.RTSI,D,20150921,00:00:00,814.5300000,821.3800000,807.1000000,808.7800000,2513716207
RI.RTSI,D,20150922,00:00:00,810.7700000,812.0900000,783.6000000,789.5600000,2674940662
RI.RTSI,D,20150923,00:00:00,792.2000000,796.7300000,781.8800000,782.0700000,2671652953
RI.RTSI,D,20150924,00:00:00,777.9800000,779.0800000,762.1200000,769.3800000,2685918629
RI.RTSI,D,20150925,00:00:00,771.5600000,791.2900000,771.5600000,788.5500000,2580006275
RI.RTSI,D,20150928,00:00:00,788.0800000,791.4400000,774.2300000,775.7300000,2518432165
RI.RTSI,D,20150929,00:00:00,769.3100000,785.7000000,763.5500000,784.1100000,2521395478
RI.RTSI,D,20150930,00:00:00,784.4400000,797.3000000,783.4800000,789.7300000,2597721088
RI.RTSI,D,20151001,00:00:00,793.6300000,798.9800000,777.5800000,781.6500000,2575703768
RI.RTSI,D,20151002,00:00:00,781.2600000,781.8600000,759.9900000,764.9300000,2534075961
RI.RTSI,D,20151005,00:00:00,773.4100000,806.4300000,773.4100000,805.1200000,2635829498
RI.RTSI,D,20151006,00:00:00,804.6500000,826.6500000,796.5800000,826.6500000,2623238034
RI.RTSI,D,20151007,00:00:00,831.1700000,852.4400000,831.1700000,844.1200000,2874817476
RI.RTSI,D,20151008,00:00:00,841.8500000,859.2700000,837.9600000,856.4400000,2879429864
RI.RTSI,D,20151009,00:00:00,869.7600000,890.3800000,868.4600000,885.9600000,3114620016
RI.RTSI,D,20151012,00:00:00,883.3200000,895.1200000,871.5500000,876.4200000,2788191243
RI.RTSI,D,20151013,00:00:00,863.6800000,867.5600000,851.6100000,866.5200000,2596804006
RI.RTSI,D,20151014,00:00:00,857.1000000,868.7300000,848.9200000,863.3100000,2649234907
RI.RTSI,D,20151015,00:00:00,868.1400000,885.9400000,868.1400000,876.2300000,2693659084
RI.RTSI,D,20151016,00:00:00,892.3300000,897.7500000,876.0700000,881.1900000,2737849425
RI.RTSI,D,20151019,00:00:00,883.5100000,885.7300000,861.2300000,868.7200000,2650172538
RI.RTSI,D,20151020,00:00:00,868.4000000,879.4600000,861.3100000,875.5500000,2694969134
RI.RTSI,D,20151021,00:00:00,872.5200000,873.1400000,851.9800000,856.8800000,2663636894
RI.RTSI,D,20151022,00:00:00,855.3200000,867.0700000,853.7800000,860.7500000,2587851002
RI.RTSI,D,20151023,00:00:00,863.6000000,883.3100000,863.6000000,872.8600000,2744009262
RI.RTSI,D,20151026,00:00:00,873.3600000,876.9300000,851.0300000,858.0100000,2751942246
RI.RTSI,D,20151027,00:00:00,854.1300000,854.1300000,826.5300000,839.2600000,2729265747
RI.RTSI,D,20151028,00:00:00,837.3800000,857.0200000,824.8300000,854.7400000,2673266168
RI.RTSI,D,20151029,00:00:00,850.5200000,850.6500000,834.5300000,839.5700000,2569597470
RI.RTSI,D,20151030,00:00:00,836.6100000,847.4000000,831.2000000,845.5400000,2548589027
RI.RTSI,D,20151102,00:00:00,843.7900000,854.2900000,838.9000000,853.7700000,2572464889
RI.RTSI,D,20151103,00:00:00,858.3800000,887.6300000,854.8700000,886.3600000,2747242872
RI.RTSI,D,20151105,00:00:00,889.5300000,890.5100000,875.1400000,877.2600000,2756488354
RI.RTSI,D,20151106,00:00:00,878.4700000,879.1900000,850.4100000,854.3400000,2649857505
RI.RTSI,D,20151109,00:00:00,856.6800000,863.2300000,849.7300000,855.2600000,2520952020
RI.RTSI,D,20151110,00:00:00,853.0200000,859.6000000,846.9800000,854.0800000,2528373908
RI.RTSI,D,20151111,00:00:00,852.0600000,858.6200000,842.8700000,845.7200000,2564704937
RI.RTSI,D,20151112,00:00:00,839.6000000,842.7000000,826.3400000,831.9500000,2566324894
RI.RTSI,D,20151113,00:00:00,822.4700000,826.3300000,812.5600000,814.9300000,2592594749
RI.RTSI,D,20151116,00:00:00,815.3200000,837.5200000,814.7300000,824.1700000,2596794075
RI.RTSI,D,20151117,00:00:00,834.4700000,864.8300000,834.4700000,862.4400000,2923822963
RI.RTSI,D,20151118,00:00:00,864.0500000,884.0500000,864.0500000,876.5600000,2825316961
RI.RTSI,D,20151119,00:00:00,885.4300000,896.8000000,873.7300000,883.8200000,2979281816
RI.RTSI,D,20151120,00:00:00,881.5100000,893.3800000,872.0600000,888.3600000,2673502497
RI.RTSI,D,20151123,00:00:00,887.0800000,902.9100000,871.7100000,897.5600000,2864685802
RI.RTSI,D,20151124,00:00:00,894.4600000,901.2200000,856.0200000,867.5400000,2970620306
RI.RTSI,D,20151125,00:00:00,872.2500000,881.6300000,868.0500000,878.8900000,2690227010
RI.RTSI,D,20151126,00:00:00,882.0300000,889.5400000,867.8300000,874.6600000,390256826
RI.RTSI,D,20151127,00:00:00,873.6700000,873.6700000,851.2900000,856.3000000,2611848422
RI.RTSI,D,20151130,00:00:00,850.1000000,857.0800000,841.0000000,847.1000000,2678559567
RI.RTSI,D,20151201,00:00:00,844.1900000,850.3700000,833.9000000,839.1400000,2594343718
RI.RTSI,D,20151202,00:00:00,839.8300000,847.8800000,826.8100000,833.9400000,2573068847
RI.RTSI,D,20151203,00:00:00,827.5900000,834.1500000,819.0900000,826.9600000,2609235371
RI.RTSI,D,20151204,00:00:00,831.4800000,839.5300000,804.9900000,811.7200000,2709030072
RI.RTSI,D,20151207,00:00:00,812.3700000,813.6600000,791.2100000,793.3600000,2600324427
RI.RTSI,D,20151208,00:00:00,789.4200000,791.9500000,772.7600000,777.1500000,2720479401
RI.RTSI,D,20151209,00:00:00,781.0900000,793.5600000,781.0200000,792.9100000,2597036162
RI.RTSI,D,20151210,00:00:00,787.9900000,799.3000000,783.5400000,792.7800000,2578833727
RI.RTSI,D,20151211,00:00:00,789.8300000,789.8300000,771.1600000,777.1700000,2529281977
RI.RTSI,D,20151214,00:00:00,765.2300000,772.0900000,752.8600000,761.0800000,2658779171
RI.RTSI,D,20151215,00:00:00,765.0900000,786.9700000,762.6300000,783.6500000,2641777191
RI.RTSI,D,20151216,00:00:00,786.0300000,790.3800000,779.5300000,785.0200000,2532245331
RI.RTSI,D,20151217,00:00:00,788.4500000,797.3000000,780.5000000,792.0700000,2731626211
RI.RTSI,D,20151218,00:00:00,788.2300000,788.2300000,761.2200000,765.7300000,2715134932
RI.RTSI,D,20151221,00:00:00,763.8500000,770.0900000,756.4400000,758.9700000,2532251200
RI.RTSI,D,20151222,00:00:00,760.6800000,766.6400000,759.7700000,762.4000000,2424602987
RI.RTSI,D,20151223,00:00:00,760.7500000,785.5100000,760.7500000,785.5100000,2526689953
RI.RTSI,D,20151224,00:00:00,791.6100000,795.1600000,777.2200000,781.1000000,2480750138
RI.RTSI,D,20151225,00:00:00,781.5900000,784.3400000,769.4400000,772.9400000,2293301294
RI.RTSI,D,20151228,00:00:00,772.9000000,776.0000000,751.9500000,756.0700000,2325210910
RI.RTSI,D,20151229,00:00:00,756.0100000,770.3100000,750.3800000,769.6400000,2452903040
RI.RTSI,D,20151230,00:00:00,768.7600000,768.7900000,754.2700000,757.0400000,2467338456
RI.RTSI,D,20160104,00:00:00,755.1600000,761.6800000,741.6700000,749.2800000,2352236057
RI.RTSI,D,20160105,00:00:00,746.3800000,753.9700000,743.5800000,752.7000000,2390236694
RI.RTSI,D,20160106,00:00:00,752.6300000,754.0400000,735.6200000,736.8200000,2357726899
RI.RTSI,D,20160111,00:00:00,721.1200000,721.7500000,699.1300000,699.1300000,2556967863
RI.RTSI,D,20160112,00:00:00,690.1500000,706.3100000,681.2800000,695.3200000,2573087976
RI.RTSI,D,20160113,00:00:00,694.9100000,708.3300000,692.0000000,693.6500000,2499001177
RI.RTSI,D,20160114,00:00:00,690.2000000,694.9400000,681.5700000,692.9900000,2557001900
RI.RTSI,D,20160115,00:00:00,693.8500000,694.7200000,647.8600000,652.9800000,2789288675
RI.RTSI,D,20160118,00:00:00,649.1700000,655.0600000,632.1900000,646.9000000,2554470266
RI.RTSI,D,20160119,00:00:00,651.0200000,674.3800000,651.0200000,660.2900000,2614400779
RI.RTSI,D,20160120,00:00:00,653.7900000,653.7900000,625.9900000,628.4100000,2639162883
RI.RTSI,D,20160121,00:00:00,632.0100000,635.4300000,607.1400000,632.1200000,2658490286
RI.RTSI,D,20160122,00:00:00,647.5100000,696.3000000,647.5100000,691.4000000,2903475007
RI.RTSI,D,20160125,00:00:00,696.1400000,704.2900000,672.4900000,681.5700000,2585558046
RI.RTSI,D,20160126,00:00:00,667.7300000,685.7200000,655.5700000,683.0500000,2568580000
RI.RTSI,D,20160127,00:00:00,686.9800000,705.2900000,679.5500000,704.8700000,2618991992
RI.RTSI,D,20160128,00:00:00,707.1000000,737.5800000,704.7800000,727.1300000,2791003971
RI.RTSI,D,20160129,00:00:00,732.4700000,749.4400000,727.9000000,745.3000000,2806244473
RI.RTSI,D,20160201,00:00:00,743.6500000,743.6500000,723.8300000,730.3900000,2549151160
RI.RTSI,D,20160202,00:00:00,721.9600000,723.0700000,694.9300000,701.2100000,2633505982
RI.RTSI,D,20160203,00:00:00,692.9200000,713.6700000,690.1900000,696.9600000,2542194118
RI.RTSI,D,20160204,00:00:00,723.1600000,745.6800000,723.1600000,738.8200000,2731984584
RI.RTSI,D,20160205,00:00:00,730.1500000,737.8100000,720.0000000,725.9100000,2512362571
RI.RTSI,D,20160208,00:00:00,724.2600000,734.8000000,700.7600000,704.0300000,2584315094
RI.RTSI,D,20160209,00:00:00,697.4800000,705.3300000,684.3900000,690.3700000,2621581973
RI.RTSI,D,20160210,00:00:00,679.4000000,705.2000000,676.7900000,696.6100000,2551221266
RI.RTSI,D,20160211,00:00:00,692.5500000,692.5500000,663.6100000,671.3400000,2639927211
RI.RTSI,D,20160212,00:00:00,678.2700000,692.3900000,678.2700000,689.9000000,2511555192
RI.RTSI,D,20160215,00:00:00,699.5500000,713.5300000,698.0300000,707.2400000,2457196572
RI.RTSI,D,20160216,00:00:00,714.3800000,727.3800000,706.3100000,708.6100000,2591485491
RI.RTSI,D,20160217,00:00:00,709.1100000,739.5200000,705.9700000,735.8100000,2591700424
RI.RTSI,D,20160218,00:00:00,745.8300000,756.3600000,739.6300000,752.8900000,2695605260
RI.RTSI,D,20160219,00:00:00,740.3300000,742.9900000,721.6000000,725.9800000,2657446694
RI.RTSI,D,20160220,00:00:00,729.0400000,739.5800000,729.0400000,732.9500000,2220819426
RI.RTSI,D,20160222,00:00:00,733.6900000,762.5800000,733.6900000,761.4800000,2674574197
RI.RTSI,D,20160223,00:00:00,761.5700000,761.5700000,761.5700000,761.5700000,0
RI.RTSI,D,20160224,00:00:00,741.5600000,747.5200000,725.4000000,737.7300000,9086419795153
RI.RTSI,D,20160225,00:00:00,750.0600000,755.5500000,732.4000000,737.7300000,8966226839067
RI.RTSI,D,20160226,00:00:00,759.1400000,772.0800000,755.0900000,757.4500000,10175348533326
RI.RTSI,D,20160229,00:00:00,747.9900000,768.8000000,746.1900000,768.8000000,6866003615003
RI.RTSI,D,20160301,00:00:00,771.3200000,790.5500000,770.8700000,786.3600000,8888894093240
RI.RTSI,D,20160302,00:00:00,784.4800000,786.5700000,777.1100000,780.1600000,1666504297916
RI.RTSI,D,20160303,00:00:00,792.6000000,800.2900000,783.5800000,798.5800000,12438710122598
RI.RTSI,D,20160304,00:00:00,801.1800000,818.2500000,796.2600000,818.2500000,12309832546717
RI.RTSI,D,20160307,00:00:00,824.9300000,840.1000000,822.3500000,839.2300000,13782956576969
RI.RTSI,D,20160309,00:00:00,836.8800000,840.0400000,815.1100000,835.6400000,13563982207733
RI.RTSI,D,20160310,00:00:00,835.9200000,850.1500000,828.5300000,834.2400000,14573334487020
RI.RTSI,D,20160311,00:00:00,832.1300000,854.0600000,831.7000000,845.5900000,16450189509107
RI.RTSI,D,20160314,00:00:00,847.1800000,847.1800000,826.3200000,830.5400000,14143751247499
RI.RTSI,D,20160315,00:00:00,844.6400000,845.1200000,818.9500000,821.6400000,12726746871815
RI.RTSI,D,20160316,00:00:00,824.8300000,835.9700000,821.1900000,835.9700000,11360608341757
RI.RTSI,D,20160317,00:00:00,857.5100000,876.3300000,857.4200000,873.8000000,15166248104407
RI.RTSI,D,20160318,00:00:00,876.1700000,894.7600000,866.8800000,885.1300000,9252248643342
RI.RTSI,D,20160321,00:00:00,876.4600000,887.0900000,866.4700000,883.6000000,11901985682557
RI.RTSI,D,20160322,00:00:00,891.1500000,891.1800000,874.2200000,889.0200000,12992948011679
RI.RTSI,D,20160323,00:00:00,885.1700000,889.4500000,863.8300000,865.4000000,13194684219070
RI.RTSI,D,20160324,00:00:00,857.6700000,859.4100000,841.5200000,847.2600000,13971986131492
RI.RTSI,D,20160325,00:00:00,860.5900000,868.8800000,859.1800000,862.2200000,26701965603793
RI.RTSI,D,20160328,00:00:00,861.7000000,873.0100000,848.2500000,851.6700000,22127935026807
RI.RTSI,D,20160329,00:00:00,850.3200000,850.8500000,835.7500000,843.4200000,14152372672240
RI.RTSI,D,20160330,00:00:00,858.1600000,876.7700000,857.4600000,869.8600000,17377940036463
RI.RTSI,D,20160331,00:00:00,860.3600000,882.7500000,858.6200000,876.2000000,13675853477126
RI.RTSI,D,20160401,00:00:00,873.6000000,873.7700000,847.0400000,861.9600000,16506173316995
RI.RTSI,D,20160404,00:00:00,866.8100000,868.8900000,847.6000000,861.7600000,17639913946699
RI.RTSI,D,20160405,00:00:00,850.4700000,854.1000000,839.6200000,846.6100000,18524643279039
RI.RTSI,D,20160406,00:00:00,856.4000000,865.5000000,848.0700000,863.2900000,15131620499353
RI.RTSI,D,20160407,00:00:00,872.3100000,872.5600000,852.9800000,859.2400000,15389320837479
RI.RTSI,D,20160408,00:00:00,862.2900000,882.8200000,860.7800000,879.0700000,14135277667384
